seed,step,action,state_cpu_load,state_ram_available,state_queue_depth,state_spot_price,state_dag_ready_nodes,state_job_priority,state_deadline_urgency,state_recent_failures,step_cost,delta_value,delta_risk,reward,cumulative_reward,running_tasks,completed_jobs,failed_jobs,cpu_in_use,ram_in_use,queue_depth,spot_price,prob_Execute_Ready_Job,prob_Defer_Job,prob_Scale_Up,prob_Scale_Down,prob_Reprioritize_Queue,prob_Pause_LowPriority_Job,logit_Execute_Ready_Job,logit_Defer_Job,logit_Scale_Up,logit_Scale_Down,logit_Reprioritize_Queue,logit_Pause_LowPriority_Job
225,299,Execute_Ready_Job,0.6,0.6875,1.0,0.6,1.0,0.3178,0.7281,0.0,4.636,0.0,0.0,-0.4636,98.94459999999997,3,64,18,8,7,30,0.61,0.2259,0.1581,0.1698,0.132,0.167,0.1472,0.359,0.002,0.073,-0.179,0.057,-0.069
240,0,Execute_Ready_Job,0.0,1.0,1.0,0.69,1.0,0.6015,0.7663,0.0,1.8000000000000003,0.0,0.0,-0.18000000000000005,-0.18000000000000005,1,0,0,2,3,185,0.75,0.2372,0.1575,0.1607,0.1311,0.1693,0.1441,0.403,-0.006,0.014,-0.189,0.066,-0.095
240,1,Execute_Ready_Job,0.2,0.8125,1.0,0.75,1.0,0.6015,0.7663,0.0,1.7419999999999998,0.0,0.0,-0.1742,-0.35420000000000007,1,0,0,3,2,185,0.67,0.2328,0.1589,0.1634,0.1305,0.1683,0.1462,0.391,0.009,0.036,-0.189,0.066,-0.075
240,2,Execute_Ready_Job,0.3,0.875,1.0,0.67,1.0,0.6015,0.7663,0.0,2.448,0.0,0.0,-0.24480000000000002,-0.5990000000000001,1,0,0,3,4,186,0.72,0.2341,0.1586,0.1641,0.13,0.1677,0.1456,0.398,0.009,0.042,-0.19,0.064,-0.077
240,3,Execute_Ready_Job,0.3,0.75,1.0,0.72,1.0,0.6015,0.7663,0.0,2.054,0.0,0.0,-0.2054,-0.8044000000000001,1,0,0,3,2,186,0.79,0.2311,0.1597,0.1647,0.1302,0.1677,0.1465,0.385,0.015,0.046,-0.189,0.064,-0.071
240,4,Execute_Ready_Job,0.3,0.875,1.0,0.79,1.0,0.6015,0.7663,0.0,3.5999999999999996,0.0,0.0,-0.36,-1.1644,2,0,0,5,5,185,0.72,0.2341,0.1577,0.1637,0.1297,0.168,0.1468,0.402,0.007,0.044,-0.189,0.07,-0.065
240,5,Execute_Ready_Job,0.5,0.6875,1.0,0.72,1.0,0.6015,0.7663,0.0,4.108,4.9,0.0,4.4892,3.3248,2,1,0,6,4,184,0.79,0.229,0.1603,0.167,0.1295,0.1667,0.1476,0.381,0.024,0.065,-0.189,0.064,-0.058
240,6,Execute_Ready_Job,0.6,0.75,1.0,0.79,1.0,0.5986,0.7678,0.0,4.2,0.0,0.0,-0.42000000000000004,2.9048000000000003,2,1,0,5,5,183,0.84,0.2302,0.1589,0.1672,0.1287,0.1665,0.1485,0.393,0.022,0.073,-0.189,0.069,-0.045
240,7,Execute_Ready_Job,0.5,0.6875,1.0,0.84,1.0,0.5986,0.7678,0.0,3.12,0.0,0.0,-0.31200000000000006,2.5928000000000004,2,1,0,4,4,184,0.78,0.229,0.1593,0.1667,0.1292,0.1671,0.1488,0.385,0.022,0.067,-0.188,0.07,-0.046
240,8,Execute_Ready_Job,0.4,0.75,1.0,0.78,1.0,0.5986,0.7678,0.0,1.8000000000000003,0.0,0.0,-0.18000000000000005,2.4128000000000003,1,1,0,2,3,184,0.75,0.2309,0.1591,0.1655,0.1296,0.1674,0.1475,0.389,0.017,0.056,-0.188,0.067,-0.059
240,9,Execute_Ready_Job,0.2,0.8125,1.0,0.75,1.0,0.5986,0.7678,0.0,4.26,0.0,0.0,-0.426,1.9868000000000003,2,1,0,6,6,183,0.71,0.2328,0.1589,0.1633,0.1305,0.1683,0.1462,0.391,0.008,0.036,-0.188,0.066,-0.075
240,10,Execute_Ready_Job,0.6,0.625,1.0,0.71,1.0,0.5986,0.7678,0.0,1.8240000000000003,4.32,0.0,4.1376,6.1244000000000005,1,2,0,2,3,182,0.76,0.227,0.161,0.1685,0.1293,0.1662,0.1481,0.374,0.03,0.076,-0.189,0.062,-0.053
240,11,Execute_Ready_Job,0.2,0.8125,1.0,0.76,1.0,0.595,0.7668,0.0,2.9259999999999997,0.0,0.0,-0.29259999999999997,5.8318,2,2,0,3,5,181,0.77,0.2328,0.1587,0.1633,0.1305,0.1683,0.1463,0.391,0.008,0.036,-0.188,0.066,-0.074
240,12,Execute_Ready_Job,0.3,0.6875,1.0,0.77,1.0,0.595,0.7668,0.0,0.9939999999999999,0.0,0.0,-0.09939999999999999,5.7324,1,2,0,1,2,181,0.71,0.2296,0.16,0.165,0.1303,0.1678,0.1473,0.379,0.018,0.048,-0.188,0.065,-0.065
240,13,Execute_Ready_Job,0.1,0.875,1.0,0.71,1.0,0.595,0.7668,0.0,2.244,0.0,0.0,-0.22440000000000004,5.508,1,2,0,3,4,181,0.66,0.2343,0.1586,0.1622,0.131,0.1687,0.1452,0.393,0.003,0.025,-0.188,0.065,-0.086
240,14,Execute_Ready_Job,0.3,0.75,1.0,0.66,1.0,0.595,0.7668,0.0,2.6,4.59,0.0,4.33,9.838000000000001,1,3,0,4,4,180,0.65,0.231,0.1601,0.1649,0.1305,0.1676,0.1459,0.382,0.015,0.045,-0.189,0.061,-0.077
240,15,Execute_Ready_Job,0.4,0.75,1.0,0.65,1.0,0.592,0.7671,0.0,3.3640000000000003,0.0,0.0,-0.33640000000000003,9.501600000000002,2,3,0,5,7,179,0.58,0.2307,0.16,0.1659,0.13,0.1671,0.1462,0.384,0.018,0.054,-0.19,0.061,-0.072
240,16,Execute_Ready_Job,0.5,0.5625,1.0,0.58,1.0,0.592,0.7671,0.0,1.1340000000000001,4.4399999999999995,0.0,4.326599999999999,13.8282,1,4,0,1,3,178,0.63,0.2256,0.1628,0.1685,0.1303,0.1662,0.1466,0.359,0.033,0.067,-0.19,0.054,-0.072
240,17,Execute_Ready_Job,0.1,0.8125,1.0,0.63,1.0,0.5889,0.766,0.0,1.2240000000000002,0.0,0.0,-0.12240000000000002,13.7058,1,4,0,1,3,177,0.68,0.2327,0.1598,0.1628,0.1315,0.1685,0.1446,0.382,0.007,0.025,-0.189,0.06,-0.093
240,18,Execute_Ready_Job,0.1,0.8125,1.0,0.68,1.0,0.5889,0.766,0.0,1.5,0.0,0.0,-0.15000000000000002,13.5558,1,4,0,2,2,177,0.75,0.2328,0.1594,0.1627,0.1313,0.1686,0.1451,0.384,0.006,0.026,-0.188,0.062,-0.088
240,19,Execute_Ready_Job,0.2,0.875,1.0,0.75,1.0,0.5889,0.766,0.0,0.0,0.0,0.2,-0.2,13.3558,0,4,1,0,0,178,0.74,0.2342,0.158,0.163,0.1304,0.1684,0.146,0.397,0.004,0.035,-0.188,0.067,-0.075
240,20,Execute_Ready_Job,0.0,1.0,1.0,0.74,1.0,0.5868,0.7653,0.2,1.4,0.0,-0.2,0.060000000000000026,13.4158,1,4,1,2,2,177,0.7,0.2349,0.1594,0.159,0.1332,0.1686,0.145,0.403,0.015,0.013,-0.164,0.071,-0.079
240,21,Execute_Ready_Job,0.2,0.875,1.0,0.7,1.0,0.5868,0.7653,0.0,2.76,0.0,0.0,-0.27599999999999997,13.139800000000001,2,4,1,4,4,176,0.69,0.2341,0.1584,0.1631,0.1306,0.1683,0.1455,0.395,0.004,0.034,-0.189,0.065,-0.081
240,22,Execute_Ready_Job,0.4,0.75,1.0,0.69,1.0,0.5868,0.7653,0.0,2.3459999999999996,0.0,0.0,-0.23459999999999998,12.9052,2,4,1,3,4,175,0.69,0.2307,0.1597,0.1658,0.13,0.1672,0.1466,0.385,0.017,0.054,-0.189,0.063,-0.068
240,23,Execute_Ready_Job,0.3,0.75,1.0,0.69,1.0,0.5868,0.7653,0.0,2.1559999999999997,0.0,0.0,-0.21559999999999999,12.6896,2,4,1,2,4,175,0.77,0.231,0.1598,0.1649,0.1305,0.1677,0.1462,0.383,0.014,0.046,-0.189,0.062,-0.074
240,24,Execute_Ready_Job,0.2,0.75,1.0,0.77,1.0,0.5868,0.7653,0.0,3.124,0.0,0.0,-0.3124,12.3772,2,4,1,4,5,174,0.71,0.2313,0.1593,0.1637,0.1307,0.1683,0.1467,0.383,0.011,0.038,-0.187,0.065,-0.072
240,25,Execute_Ready_Job,0.4,0.6875,1.0,0.71,1.0,0.5868,0.7653,0.0,1.0919999999999999,4.68,0.0,4.570799999999999,16.948,1,5,1,1,2,173,0.78,0.2292,0.1603,0.1662,0.1301,0.1672,0.1471,0.378,0.02,0.056,-0.188,0.062,-0.066
240,26,Execute_Ready_Job,0.1,0.875,1.0,0.78,1.0,0.5845,0.766,0.0,2.268,0.0,0.0,-0.2268,16.7212,2,5,1,2,4,172,0.81,0.2343,0.1579,0.162,0.1309,0.1689,0.1459,0.395,0.001,0.026,-0.187,0.068,-0.078
240,27,Execute_Ready_Job,0.2,0.75,1.0,0.81,1.0,0.5845,0.766,0.0,1.0639999999999998,0.0,0.0,-0.1064,16.6148,1,5,1,1,2,172,0.76,0.2313,0.159,0.1636,0.1306,0.1684,0.1471,0.385,0.01,0.039,-0.187,0.067,-0.068
240,28,Execute_Ready_Job,0.1,0.875,1.0,0.76,1.0,0.5845,0.766,0.0,2.8,0.0,0.0,-0.27999999999999997,16.334799999999998,1,5,1,4,4,171,0.7,0.2343,0.1581,0.1621,0.1309,0.1689,0.1457,0.395,0.001,0.026,-0.187,0.067,-0.08
240,29,Execute_Ready_Job,0.4,0.75,1.0,0.7,1.0,0.5845,0.766,0.0,3.888,0.0,0.0,-0.38880000000000003,15.945999999999998,2,5,1,5,6,170,0.72,0.2307,0.1596,0.1658,0.13,0.1672,0.1468,0.385,0.016,0.055,-0.189,0.063,-0.067
240,30,Execute_Ready_Job,0.5,0.625,1.0,0.72,1.0,0.5845,0.766,0.0,4.68,0.0,0.0,-0.46799999999999997,15.477999999999998,2,5,1,6,6,170,0.78,0.2273,0.1608,0.1675,0.1298,0.1667,0.1478,0.372,0.026,0.067,-0.188,0.062,-0.058
240,31,Execute_Ready_Job,0.6,0.625,1.0,0.78,1.0,0.5845,0.766,0.0,5.84,0.0,0.0,-0.584,14.893999999999998,2,5,1,8,8,171,0.73,0.2269,0.1603,0.1683,0.1292,0.1665,0.1489,0.376,0.028,0.077,-0.188,0.066,-0.046
240,32,Execute_Ready_Job,0.8,0.5,1.0,0.73,1.0,0.5845,0.766,0.0,7.800000000000001,0.0,0.0,-0.7800000000000001,14.113999999999999,3,5,1,10,10,170,0.78,0.2226,0.1621,0.1714,0.1288,0.1654,0.1497,0.359,0.042,0.098,-0.188,0.062,-0.038
240,33,Execute_Ready_Job,1.0,0.375,1.0,0.78,1.0,0.5845,0.766,0.0,0.0,9.020000000000003,0.0,9.020000000000003,23.134,0,7,1,0,0,170,0.82,0.2179,0.1634,0.1743,0.1283,0.1646,0.1515,0.344,0.056,0.121,-0.186,0.063,-0.02
240,34,Execute_Ready_Job,0.0,1.0,1.0,0.82,1.0,0.5799,0.7667,0.0,1.62,0.0,0.0,-0.16200000000000003,22.972,1,7,1,2,2,169,0.81,0.2372,0.1564,0.1604,0.131,0.1696,0.1455,0.407,-0.009,0.016,-0.187,0.072,-0.081
240,35,Execute_Ready_Job,0.2,0.875,1.0,0.81,1.0,0.5799,0.7667,0.0,1.9440000000000004,0.0,0.0,-0.19440000000000004,22.7776,1,7,1,2,3,169,0.81,0.2342,0.1575,0.1629,0.1303,0.1685,0.1466,0.399,0.002,0.036,-0.187,0.07,-0.069
240,36,Execute_Ready_Job,0.2,0.8125,1.0,0.81,1.0,0.5799,0.7667,0.0,2.2199999999999998,0.0,0.0,-0.22199999999999998,22.5556,1,7,1,3,3,169,0.74,0.2327,0.1582,0.1632,0.1305,0.1685,0.1469,0.392,0.006,0.037,-0.187,0.069,-0.069
240,37,Execute_Ready_Job,0.3,0.8125,1.0,0.74,1.0,0.5799,0.7667,0.0,2.244,4.689999999999998,0.0,4.465599999999998,27.021199999999997,1,8,1,3,4,168,0.66,0.2325,0.1586,0.1643,0.1302,0.1679,0.1465,0.392,0.009,0.045,-0.188,0.066,-0.07
240,38,Execute_Ready_Job,0.3,0.75,1.0,0.66,1.0,0.578,0.7673,0.0,3.8280000000000007,0.0,0.0,-0.3828000000000001,26.638399999999997,2,8,1,5,7,167,0.66,0.2309,0.1599,0.165,0.1306,0.1676,0.146,0.381,0.014,0.045,-0.188,0.061,-0.077
240,39,Execute_Ready_Job,0.5,0.5625,1.0,0.66,1.0,0.578,0.7673,0.0,3.888,0.0,0.0,-0.38880000000000003,26.249599999999997,2,8,1,5,6,167,0.72,0.2256,0.162,0.1682,0.1302,0.1665,0.1474,0.361,0.03,0.068,-0.188,0.058,-0.064
240,40,Execute_Ready_Job,0.5,0.625,1.0,0.72,1.0,0.578,0.7673,0.0,0.0,0.0,0.2,-0.2,26.049599999999998,0,8,2,0,0,169,0.77,0.2272,0.1607,0.1675,0.1299,0.1668,0.1478,0.372,0.026,0.067,-0.188,0.062,-0.058
240,41,Execute_Ready_Job,0.0,1.0,1.0,0.77,1.0,0.5764,0.7664,0.2,2.016,0.0,-0.2,-0.0015999999999999903,26.048,1,8,2,2,3,168,0.84,0.2348,0.159,0.1589,0.1332,0.1687,0.1454,0.404,0.014,0.013,-0.163,0.073,-0.076
240,42,Execute_Ready_Job,0.2,0.8125,1.0,0.84,1.0,0.5764,0.7664,0.0,1.74,3.950000000000003,0.0,3.776000000000003,29.824,1,9,2,2,2,167,0.87,0.2327,0.158,0.1632,0.1304,0.1686,0.1472,0.393,0.005,0.038,-0.186,0.07,-0.065
240,43,Execute_Ready_Job,0.2,0.875,1.0,0.87,1.0,0.5729,0.7668,0.0,1.72,0.0,0.0,-0.17200000000000001,29.652,1,9,2,2,2,166,0.86,0.2341,0.157,0.1627,0.1302,0.1687,0.1473,0.401,0.001,0.037,-0.186,0.073,-0.063
240,44,Execute_Ready_Job,0.2,0.875,1.0,0.86,1.0,0.5729,0.7668,0.0,1.232,0.0,0.0,-0.1232,29.5288,1,9,2,1,2,166,0.88,0.2341,0.1571,0.1627,0.1302,0.1687,0.1471,0.4,0.001,0.037,-0.186,0.073,-0.064
240,45,Execute_Ready_Job,0.1,0.875,1.0,0.88,1.0,0.5729,0.7668,0.0,4.0920000000000005,0.0,0.0,-0.40920000000000006,29.119600000000002,2,9,2,4,5,165,0.93,0.2343,0.1571,0.1618,0.1307,0.1692,0.147,0.398,-0.002,0.028,-0.185,0.073,-0.068
240,46,Execute_Ready_Job,0.4,0.6875,1.0,0.93,1.0,0.5729,0.7668,0.0,1.232,4.539999999999999,0.0,4.416799999999999,33.5364,1,10,2,1,2,164,0.88,0.2291,0.1585,0.1656,0.1296,0.1678,0.1494,0.385,0.016,0.06,-0.185,0.074,-0.043
240,47,Execute_Ready_Job,0.1,0.875,1.0,0.88,1.0,0.5708,0.7683,0.0,2.6319999999999997,0.0,0.0,-0.2632,33.2732,2,10,2,2,4,163,0.94,0.2343,0.157,0.1618,0.1307,0.1692,0.147,0.398,-0.002,0.028,-0.185,0.073,-0.068
240,48,Execute_Ready_Job,0.2,0.75,1.0,0.94,1.0,0.5708,0.7683,0.0,2.8800000000000003,0.0,0.0,-0.28800000000000003,32.985200000000006,2,10,2,2,5,162,0.9,0.2312,0.1579,0.1633,0.1304,0.1688,0.1485,0.389,0.007,0.041,-0.184,0.074,-0.054
240,49,Execute_Ready_Job,0.2,0.6875,1.0,0.9,1.0,0.5708,0.7683,0.0,3.2040000000000006,0.0,0.0,-0.3204000000000001,32.66480000000001,2,10,2,2,6,162,0.89,0.2297,0.1589,0.1638,0.1307,0.1686,0.1483,0.38,0.011,0.042,-0.184,0.071,-0.058
240,50,Execute_Ready_Job,0.2,0.625,1.0,0.89,1.0,0.5708,0.7683,0.0,5.452,0.0,0.0,-0.5452,32.119600000000005,2,10,2,5,7,161,0.94,0.2282,0.1597,0.1642,0.1309,0.1685,0.1484,0.372,0.015,0.043,-0.184,0.069,-0.058
240,51,Execute_Ready_Job,0.5,0.5625,1.0,0.94,1.0,0.5708,0.7683,0.0,5.046,0.0,0.0,-0.5046,31.615000000000006,2,10,2,5,7,160,0.87,0.2256,0.1598,0.1674,0.1295,0.1673,0.1504,0.371,0.026,0.073,-0.184,0.072,-0.035
240,52,Execute_Ready_Job,0.5,0.5625,1.0,0.87,1.0,0.5708,0.7683,0.0,7.41,0.0,0.0,-0.7410000000000001,30.874000000000006,3,10,2,7,9,159,0.95,0.2257,0.1603,0.1676,0.1297,0.1671,0.1496,0.369,0.027,0.071,-0.185,0.069,-0.042
240,53,Execute_Ready_Job,0.7,0.4375,1.0,0.95,1.0,0.5708,0.7683,0.0,6.138000000000001,0.0,0.0,-0.6138000000000001,30.260200000000005,2,10,2,7,6,159,0.93,0.2214,0.1612,0.1702,0.129,0.1665,0.1518,0.357,0.04,0.094,-0.183,0.072,-0.021
240,54,Execute_Ready_Job,0.7,0.625,1.0,0.93,1.0,0.5708,0.7683,0.0,5.8740000000000006,0.0,0.0,-0.5874,29.672800000000006,2,10,2,7,6,159,0.89,0.2263,0.159,0.1688,0.1285,0.1665,0.1509,0.381,0.028,0.088,-0.185,0.075,-0.024
240,55,Execute_Ready_Job,0.7,0.625,1.0,0.89,1.0,0.5708,0.7683,0.0,0.0,4.719999999999999,0.0,4.719999999999999,34.39280000000001,0,11,2,0,0,159,0.82,0.2263,0.1593,0.1689,0.1286,0.1664,0.1505,0.38,0.029,0.087,-0.185,0.073,-0.028
240,56,Execute_Ready_Job,0.0,1.0,1.0,0.82,1.0,0.5692,0.7698,0.0,4.176,0.0,0.0,-0.4176,33.97520000000001,1,11,2,4,6,158,0.87,0.2371,0.1562,0.1604,0.1311,0.1697,0.1455,0.407,-0.01,0.016,-0.186,0.072,-0.081
240,57,Execute_Ready_Job,0.4,0.625,1.0,0.87,1.0,0.5692,0.7698,0.0,6.256,0.0,0.0,-0.6256,33.34960000000001,2,11,2,6,8,157,0.92,0.2276,0.1596,0.1662,0.13,0.1676,0.149,0.375,0.02,0.061,-0.185,0.069,-0.048
240,58,Execute_Ready_Job,0.6,0.5,1.0,0.92,1.0,0.5692,0.7698,0.0,5.58,0.0,0.0,-0.558,32.79160000000001,2,11,2,5,8,157,0.9,0.2236,0.1606,0.1688,0.1293,0.1668,0.1508,0.364,0.033,0.083,-0.184,0.071,-0.03
240,59,Execute_Ready_Job,0.5,0.5,1.0,0.9,1.0,0.5692,0.7698,0.0,4.464000000000001,0.0,0.0,-0.44640000000000013,32.34520000000001,1,11,2,4,6,157,0.93,0.224,0.1608,0.168,0.1298,0.1672,0.1502,0.362,0.03,0.074,-0.184,0.069,-0.038
240,60,Execute_Ready_Job,0.4,0.625,1.0,0.93,1.0,0.5692,0.7698,0.0,8.9,0.0,0.0,-0.8900000000000001,31.455200000000012,2,11,2,10,10,156,0.89,0.2276,0.1592,0.166,0.1298,0.1678,0.1496,0.377,0.02,0.062,-0.184,0.072,-0.042
240,61,Execute_Ready_Job,1.0,0.375,1.0,0.89,1.0,0.5692,0.7698,0.0,4.731999999999999,3.9299999999999997,0.0,3.4568,34.91200000000001,1,12,2,6,4,156,0.91,0.2178,0.1623,0.1739,0.1281,0.1651,0.1527,0.347,0.053,0.122,-0.184,0.07,-0.009
240,62,Execute_Ready_Job,0.6,0.75,1.0,0.91,1.0,0.5659,0.7689,0.0,6.534000000000001,0.0,0.0,-0.6534000000000001,34.258600000000015,2,12,2,7,6,155,0.99,0.2299,0.1576,0.167,0.1287,0.167,0.1498,0.395,0.018,0.075,-0.185,0.075,-0.033
240,63,Execute_Ready_Job,0.7,0.625,1.0,0.99,1.0,0.5659,0.7689,0.0,1.4,4.049999999999997,0.0,3.909999999999997,38.16860000000001,1,13,2,1,2,154,1.0,0.2262,0.1585,0.1686,0.1284,0.1667,0.1515,0.383,0.027,0.089,-0.183,0.078,-0.018
240,64,Execute_Ready_Job,0.1,0.875,1.0,1.0,1.0,0.5629,0.7676,0.0,2.0,0.0,0.0,-0.2,37.96860000000001,1,13,2,2,2,154,1.0,0.2342,0.1561,0.1616,0.1304,0.1694,0.1483,0.402,-0.004,0.031,-0.183,0.078,-0.055
240,65,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.5629,0.7676,0.0,3.84,0.0,0.0,-0.384,37.58460000000001,1,13,2,4,4,153,0.96,0.234,0.156,0.1624,0.1299,0.169,0.1486,0.404,-0.001,0.039,-0.184,0.079,-0.049
240,66,Execute_Ready_Job,0.4,0.75,1.0,0.96,1.0,0.5629,0.7676,0.0,6.0,0.0,0.0,-0.6000000000000001,36.98460000000001,2,13,2,6,6,152,1.0,0.2306,0.1574,0.1651,0.1294,0.168,0.1495,0.393,0.011,0.059,-0.184,0.076,-0.04
240,67,Execute_Ready_Job,0.6,0.625,1.0,1.0,1.0,0.5629,0.7676,0.0,6.0,0.0,0.0,-0.6000000000000001,36.384600000000006,2,13,2,6,6,151,1.0,0.2267,0.1585,0.1677,0.1288,0.1672,0.1512,0.382,0.024,0.08,-0.183,0.077,-0.023
240,68,Execute_Ready_Job,0.6,0.625,1.0,1.0,1.0,0.5629,0.7676,0.0,1.86,4.690000000000005,0.0,4.504000000000005,40.88860000000001,1,14,2,2,2,151,0.93,0.2267,0.1585,0.1677,0.1288,0.1672,0.1512,0.382,0.024,0.08,-0.183,0.077,-0.023
240,69,Execute_Ready_Job,0.2,0.875,1.0,0.93,1.0,0.5613,0.7686,0.0,5.199999999999999,0.0,0.0,-0.5199999999999999,40.36860000000001,1,14,2,6,4,152,1.0,0.234,0.1564,0.1626,0.1302,0.1689,0.1479,0.402,-0.001,0.038,-0.184,0.076,-0.057
240,70,Execute_Ready_Job,0.6,0.75,1.0,1.0,1.0,0.5613,0.7686,0.0,7.2,0.0,0.0,-0.7200000000000001,39.64860000000001,2,14,2,8,6,151,1.0,0.2298,0.157,0.1667,0.1285,0.1673,0.1508,0.397,0.016,0.077,-0.184,0.08,-0.024
240,71,Execute_Ready_Job,0.8,0.625,1.0,1.0,1.0,0.5613,0.7686,0.0,2.0,3.6099999999999923,0.0,3.409999999999992,43.0586,1,15,2,2,2,150,1.0,0.2256,0.1583,0.1695,0.128,0.1664,0.1521,0.384,0.029,0.097,-0.183,0.079,-0.011
240,72,Execute_Ready_Job,0.2,0.875,1.0,1.0,1.0,0.5573,0.7672,0.0,0.0,0.0,0.2,-0.2,42.858599999999996,0,15,3,0,0,150,1.0,0.234,0.1559,0.1624,0.13,0.169,0.1486,0.404,-0.002,0.039,-0.184,0.079,-0.049
240,73,Execute_Ready_Job,0.0,1.0,1.0,1.0,1.0,0.554,0.767,0.2,2.94,0.0,-0.2,-0.09399999999999997,42.764599999999994,1,15,3,3,3,149,0.98,0.2347,0.1571,0.1585,0.1327,0.1692,0.1478,0.41,0.009,0.018,-0.16,0.083,-0.052
240,74,Execute_Ready_Job,0.3,0.8125,1.0,0.98,1.0,0.554,0.767,0.0,1.8000000000000003,3.440000000000012,0.0,3.2600000000000118,46.02460000000001,1,16,3,1,3,148,1.0,0.2323,0.1566,0.1637,0.1298,0.1685,0.1491,0.399,0.004,0.049,-0.184,0.078,-0.045
240,75,Execute_Ready_Job,0.1,0.8125,1.0,1.0,1.0,0.5494,0.7655,0.0,1.7460000000000002,0.0,0.0,-0.17460000000000003,45.85000000000001,1,16,3,1,3,147,0.97,0.2326,0.1567,0.162,0.1308,0.1695,0.1485,0.394,-0.001,0.032,-0.182,0.077,-0.055
240,76,Execute_Ready_Job,0.1,0.8125,1.0,0.97,1.0,0.5494,0.7655,0.0,1.8000000000000003,0.0,0.0,-0.18000000000000005,45.67000000000001,1,16,3,1,3,146,1.0,0.2326,0.1569,0.162,0.1308,0.1694,0.1482,0.393,-0.001,0.031,-0.183,0.076,-0.058
240,77,Execute_Ready_Job,0.1,0.8125,1.0,1.0,1.0,0.5494,0.7655,0.0,1.8000000000000003,0.0,0.0,-0.18000000000000005,45.49000000000001,1,16,3,1,3,146,1.0,0.2326,0.1567,0.162,0.1308,0.1695,0.1485,0.394,-0.001,0.032,-0.182,0.077,-0.055
240,78,Execute_Ready_Job,0.1,0.8125,1.0,1.0,1.0,0.5494,0.7655,0.0,4.800000000000001,0.0,0.0,-0.4800000000000001,45.01000000000001,1,16,3,4,6,145,1.0,0.2326,0.1567,0.162,0.1308,0.1695,0.1485,0.394,-0.001,0.032,-0.182,0.077,-0.055
240,79,Execute_Ready_Job,0.4,0.625,1.0,1.0,1.0,0.5494,0.7655,0.0,6.6,0.0,0.0,-0.66,44.350000000000016,2,16,3,5,9,144,1.0,0.2274,0.1585,0.1659,0.1298,0.168,0.1504,0.378,0.017,0.063,-0.182,0.076,-0.035
240,80,Execute_Ready_Job,0.5,0.4375,1.0,1.0,1.0,0.5494,0.7655,0.0,1.7820000000000003,3.1499999999999915,0.0,2.9717999999999916,47.32180000000001,1,17,3,1,3,143,0.99,0.2222,0.1606,0.1682,0.1299,0.1675,0.1515,0.356,0.031,0.077,-0.181,0.073,-0.028
240,81,Execute_Ready_Job,0.1,0.8125,1.0,0.99,1.0,0.5445,0.7645,0.0,1.386,0.0,0.0,-0.1386,47.183200000000014,1,17,3,1,2,143,0.99,0.2326,0.1567,0.162,0.1308,0.1695,0.1484,0.393,-0.002,0.032,-0.182,0.077,-0.056
240,82,Execute_Ready_Job,0.1,0.875,1.0,0.99,1.0,0.5445,0.7645,0.0,4.416000000000001,0.0,0.0,-0.44160000000000016,46.74160000000001,1,17,3,4,6,142,0.92,0.234,0.156,0.1616,0.1306,0.1695,0.1482,0.4,-0.005,0.03,-0.183,0.078,-0.057
240,83,Execute_Ready_Job,0.4,0.625,1.0,0.92,1.0,0.5445,0.7645,0.0,5.332,0.0,0.0,-0.5332,46.20840000000001,2,17,3,5,8,141,0.86,0.2274,0.159,0.1661,0.1301,0.1679,0.1496,0.375,0.018,0.062,-0.183,0.072,-0.044
240,84,Execute_Ready_Job,0.5,0.5,1.0,0.86,1.0,0.5445,0.7645,0.0,1.1059999999999999,4.400000000000006,0.0,4.289400000000006,50.49780000000002,1,18,3,1,2,140,0.79,0.2238,0.1609,0.1682,0.1301,0.1672,0.1498,0.359,0.028,0.073,-0.184,0.067,-0.043
240,85,Execute_Ready_Job,0.1,0.875,1.0,0.79,1.0,0.5429,0.7658,0.0,1.7280000000000002,0.0,0.0,-0.17280000000000004,50.32500000000002,1,18,3,2,3,140,0.72,0.234,0.1574,0.1621,0.1313,0.1691,0.1461,0.393,-0.003,0.027,-0.184,0.069,-0.077
240,86,Execute_Ready_Job,0.2,0.8125,1.0,0.72,1.0,0.5429,0.7658,0.0,0.0,0.0,0.2,-0.2,50.125000000000014,0,18,4,0,0,141,0.79,0.2323,0.1585,0.1636,0.1311,0.1685,0.146,0.386,0.004,0.036,-0.185,0.065,-0.078
240,87,Execute_Ready_Job,0.0,1.0,1.0,0.79,1.0,0.5396,0.7642,0.2,1.8720000000000003,0.0,-0.2,0.012799999999999978,50.13780000000001,1,18,4,2,3,140,0.78,0.2345,0.1585,0.159,0.1335,0.1689,0.1456,0.402,0.01,0.014,-0.161,0.074,-0.074
240,88,Execute_Ready_Job,0.2,0.8125,1.0,0.78,1.0,0.5396,0.7642,0.0,1.7760000000000002,0.0,0.0,-0.17760000000000004,49.960200000000015,1,18,4,2,3,139,0.74,0.2324,0.158,0.1634,0.131,0.1686,0.1466,0.388,0.003,0.037,-0.185,0.068,-0.072
240,89,Execute_Ready_Job,0.2,0.8125,1.0,0.74,1.0,0.5396,0.7642,0.0,1.44,0.0,0.0,-0.144,49.816200000000016,1,18,4,2,2,139,0.72,0.2323,0.1583,0.1635,0.1311,0.1685,0.1462,0.387,0.003,0.036,-0.185,0.066,-0.076
